#SymTCP
Data Packet (ACK),Bad TCP-Checksum/MD5-Option,GFW,0.8776537627941727,0.6926905132192847,0.7200622083981337,0.2006220839813247,0.7993779160186625,0.8954898911353033,0.9178849144634526,0.7097973516100852,0.2638546798029557,0.3392857142857143,0.3605295566502468,0.16102216748768472,0.7410714285714286,0.8365147783251231,0.5093010039307362,0.012078379700336398,0.055730242865271166,0.495915209879808
Injected FIN-ACK,Bad TCP-Checksum/MD5-Option,GFW,0.980465861378514,0.9780593325092707,0.9842398022249691,0.053274835474867964,0.6650185414091471,0.865265760197775,0.9258343634116193,0.842745213424252,0.35498768472906406,0.520320197044335,0.2216748768472665,0.2555418719211823,0.7395320197044335,0.8439039408866995,0.4998799095345419,0.009888546687474967,0.048558840996036294,0.5006579042485948
Injected RST,Bad TCP-Checksum/MD5-Option,GFW,0.999267291854137,1.0,1.0,0.004366812227074068,0.680778739184178,0.9008034610630408,0.9508652657601978,0.9515235976971052,0.6425492610837439,0.8765394088669951,0.1040640394084321,0.44519704433497537,0.7971059113300493,0.8777709359605911,0.49985203827495966,0.009888546687474967,0.04851740853784855,0.5007446608540436
Data Packet (ACK),wo/ ACK Flag,GFW,0.8000225166718409,0.4864696734059098,0.5178849144634525,0.29207145095652176,0.7881804043545879,0.8926905132192846,0.9160186625194401,0.5116721601318888,0.07019704433497537,0.08897783251231527,0.48214285714285793,0.025246305418719212,0.6228448275862069,0.7567733990147784,0.5099924072811269,0.008929862617498192,0.04734875873704507,0.4923079394918018
Injected FIN-ACK,Bad ACK Num,GFW,0.9659899849662156,0.9360321384425216,0.9561186650185414,0.06863052334653444,0.5512978986402967,0.7935723114956736,0.8912237330037083,0.6919842866546143,0.11391625615763547,0.18780788177339902,0.37438423645320235,0.08004926108374384,0.6443965517241379,0.7820197044334976,0.49976813034307355,0.009888546687474967,0.048531219357244464,0.500643444816218
Injected FIN,w/ Payload,GFW,0.990070526306411,0.9996909765142151,1.0,0.027194492254733214,0.703646477132262,0.9057478368355995,0.9440667490729295,0.8841440317952388,0.29125615763546797,0.4458128078817734,0.18023301274532802,0.2185960591133005,0.7958743842364532,0.875615763546798,0.49973869466007353,0.009888546687474967,0.048531219357244464,0.5007591202883968
SYN,w/ Payload & Bad SEQ,GFW #1,0.9994599110058846,1.0,1.0,0.0006267627704631307,0.757725587144623,0.9020395550061805,0.9453028430160693,0.9862057969739619,0.9799876847290641,0.9876847290640394,0.048337438423646954,0.48552955665024633,0.5972906403940886,0.7549261083743842,0.49969937798770536,0.009888546687474967,0.048462165260264894,0.5007665004765748
Injected RST-ACK,Bad ACK Num,GFW,0.9993684919615157,1.0,1.0,0.0012535255419787177,0.5645859085290482,0.8881334981458591,0.9341779975278122,0.6802544460858065,0.05357142857142857,0.16502463054187191,0.30757389162561594,0.033866995073891626,0.4491995073891626,0.688115763546798,0.4996747785577474,0.009888546687474967,0.04851740853784855,0.5007157419850137
Injected RST,Bad Timestamp,GFW,0.9993732372297086,1.0,1.0,0.0009401441557277618,0.7021013597033374,0.8918417799752781,0.9360321384425216,0.9324560661809312,0.4744458128078818,0.7810960591133005,0.10716654035619566,0.45658866995073893,0.5871305418719212,0.7484605911330049,0.4996447228167039,0.009888546687474967,0.048406921982681234,0.5007012825520603
SYN,w/ Payload & Bad SEQ,GFW #2,0.9967174365170274,0.9996909765142151,0.9996909765142151,0.009088060168272396,0.7376390605686032,0.8918417799752781,0.9360321384425216,0.8600279690874566,0.20073891625615764,0.29679802955665024,0.22438423645319608,0.2629310344827586,0.5954433497536946,0.7604679802955665,0.4996291135294372,0.009888546687474967,0.048434543621473064,0.5003976344374399
Data Packet (ACK),Underflow SEQ,GFW,0.9769495764342698,0.9598871827013475,0.9608273268567847,0.04951425885302414,0.7455343152616735,0.8564713256032591,0.88937637104356,0.9154658361189304,0.8208128078817734,0.8275862068965517,0.15255541871921185,0.4141009852216749,0.6831896551724138,0.7644704433497537,0.5008680505753181,0.010324035917234199,0.049711534290547865,0.49850344857502327
Injected FIN-ACK,Bad ACK Num,Snort,0.9659528944005448,0.9360321384425216,0.9561186650185414,0.06863052334601993,0.5710754017305315,0.8102595797280593,0.9017305315203955,0.6922529248768473,0.11422413793103449,0.18780788177339902,0.3743842364532017,0.07573891625615764,0.6554802955665024,0.7927955665024631,0.49958255046537137,0.009888546687474967,0.04549283909014322,0.4999314933846438
Injected FIN-ACK,Bad TCP MD5-Option,Snort,0.9895228836200702,0.9996909765142151,1.0,0.027264180507882426,0.7166254635352287,0.9035846724351051,0.9480840543881335,0.9602769002220388,0.3358990147783251,0.6176108374384236,0.0846674876862283,0.4747536945812808,0.8014162561576355,0.8734605911330049,0.49954846045296153,0.009888546687474967,0.043946027317800763,0.4997583106605719
Injected FIN,Pure,Snort,0.9900844715843656,0.9996909765142151,1.0,0.027163198247522828,0.6996291718170581,0.904202719406675,0.9505562422744128,0.8841682983389552,0.29125615763546797,0.4458128078817734,0.18041871921111996,0.22013546798029557,0.7937192118226601,0.8706896551724138,0.4995226063290625,0.009888546687474967,0.04326929716740094,0.49943217134840023
Injected RST,Pure,Snort,0.9990911358777526,1.0,1.0,0.005954246317760622,0.6044499381953028,0.8584672435105068,0.9323238566131026,0.8639642204979495,0.20166256157635468,0.2998768472906404,0.21890394088670057,0.24876847290640394,0.7961822660098522,0.8709975369458128,0.4994939959922439,0.009888546687474967,0.04244064800364605,0.4998337165080209
SYN,Multiple (SYN),Snort,0.9989391904533726,0.9996909765142151,0.9996909765142151,0.004357880577488277,0.8090234857849197,0.9283065512978986,0.9595179233621756,0.8595671417348153,0.1979679802955665,0.2952586206896552,0.22444581280788176,0.2419950738916256,0.7977216748768473,0.8759236453201971,0.4994734643826867,0.009888546687474967,0.04146007982653611,0.4996202024666105
Injected RST,Partial In-Window,Snort,0.9999997094733759,1.0,1.0,0.0009391955098222638,0.799752781211372,0.9159456118665018,0.953646477132262,0.9998720318983717,0.9987684729064039,0.9987684729064039,0.0015394088669951273,0.5080049261083743,0.7881773399014779,0.8731527093596059,0.4994432754439895,0.009888546687474967,0.04835167870509757,0.4997180410364234
Injected RST-ACK,Bad ACK Num,Snort,0.9993931867245602,1.0,1.0,0.0006267627711010284,0.7456736711990112,0.8992583436341162,0.9431396786155748,0.970712556723046,0.8725369458128078,0.9701354679802956,0.08189655172461484,0.4667487684729064,0.5923645320197044,0.7601600985221675,0.4994222919209532,0.009888546687474967,0.04835167870509757,0.5001229051881946
Injected RST,Bad Timestamp,Snort,0.9992599318463278,1.0,1.0,0.004700720776339418,0.5448084054388134,0.8544499381953028,0.9332509270704573,0.9321683749302336,0.4732142857142857,0.7801724137931034,0.10721390678288568,0.44150246305418717,0.7937192118226601,0.8716133004926109,0.4998593489561418,0.011446198806672891,0.0430517784903465,0.5001766809430471
Injected RST,Bad TCP MD5-Option,Snort,0.9993298519205166,1.0,1.0,0.0028204324663922706,0.7218788627935723,0.9147095179233622,0.9517923362175525,0.9754930658351332,0.8651477832512315,0.9833743842364532,0.0737332226743771,0.44950738916256155,0.7924876847290641,0.8722290640394089,0.49934958457378165,0.009888546687474967,0.04770257019348958,0.500186446061862
Data Packet (ACK),w/ Urgent Pointer,Snort,0.8032006148599737,0.18458163585083046,0.362268881228455,0.20711898046589364,0.6734565966781573,0.849890316515199,0.8909432779692886,0.724104090580941,0.10960591133004927,0.22598522167487683,0.3158866995073891,0.033866995073891626,0.6887315270935961,0.7690886699507389,0.5010316336956542,0.009903321421646029,0.04597080251530513,0.4986426216792743
Injected RST/FIN-ACK,Bad SEQ,Zeek,0.999413426746036,1.0,1.0,0.0012535255406247161,0.7917181705809642,0.9156365883807169,0.9487021013597033,0.976433394404135,0.9113300492610837,0.9806034482758621,0.07386794240230396,0.4649014778325123,0.791256157635468,0.8688423645320197,0.49982385222466574,0.011446198806672891,0.04839604389062521,0.4990326203136305
Data Packet (ACK),Bad ACK Num,Zeek,0.8001059550748533,0.4864696734059098,0.5178849144634525,0.2920714509563821,0.7828926905132193,0.8964230171073095,0.9169517884914463,0.5121159724665728,0.07019704433497537,0.08897783251231527,0.48198891625615764,0.024938423645320198,0.6179187192118226,0.7509236453201971,0.5056653399891192,0.009954346495975902,0.04618299053984092,0.496544120766193
Data Packet (ACK),Overlapping,Zeek,0.8000004873738494,0.4864696734059098,0.5181959564541213,0.29207145095614656,0.7788491446345257,0.8948678071539657,0.9150855365474339,0.5116136739698852,0.07019704433497537,0.08897783251231527,0.48214285714285743,0.025554187192118227,0.625,0.7543103448275862,0.5056607324973974,0.009954346495975902,0.04618299053984092,0.4964591972886006
Data Packet (ACK),wo/ ACK Flag,Zeek,0.9219715929278155,0.8130637636080871,0.8180404354587869,0.14183514774494554,0.816796267496112,0.897045101088647,0.9163297045101089,0.7478504676617971,0.17395320197044334,0.26323891625615764,0.3503694581280817,0.10775862068965517,0.7730911330049262,0.8617610837438424,0.5055943684178706,0.009954346495975902,0.04618299053984092,0.49713035576683157
SYN,Multiple (SYN),Zeek,0.9993749803894528,1.0,1.0,0.0009401441562124052,0.8139678615574784,0.9255253399258344,0.9533374536464772,0.9860196270838893,0.979064039408867,0.9867610837438424,0.049425287356321006,0.4572044334975369,0.7961822660098522,0.8722290640394089,0.4997316211917856,0.011446198806672891,0.048057799245037953,0.5004938371825554
Injected FIN,Pure,Zeek,0.9900844715843656,0.9996909765142151,1.0,0.027163198247522828,0.711372064276885,0.9054388133498146,0.9468479604449939,0.8841703837450557,0.29125615763546797,0.4458128078817734,0.18041871921077013,0.21828817733990147,0.7934113300492611,0.8728448275862069,0.499697845396897,0.011446198806672891,0.04796309074427352,0.5003450095384978
Data Packet (ACK),Bad SEQ,Zeek,0.9989412241397411,1.0,1.0,0.0047007207768128435,0.8099505562422744,0.9252163164400494,0.9542645241038319,0.9331203628151619,0.43442118226600984,0.6939655172413793,0.10558292282430212,0.43349753694581283,0.8026477832512315,0.8783866995073891,0.499575956463065,0.011446198806672891,0.04744895888298088,0.5004735049257493
SYN,w/ Payload,Zeek,0.7824398592052368,0.13569413976809777,0.19022250078345346,0.29520526480727044,0.47884675650266373,0.671576308367283,0.7229708555311815,0.577027649830741,0.06927339901477833,0.09759852216748768,0.4347290640402318,0.8177339901477833,0.8238916256157636,0.8260467980295566,0.4963245997696648,0.01195776618750795,0.04901836068354323,0.5029470381214687
Data Packet (ACK),Underflow SEQ,Zeek,0.9769495764342698,0.9598871827013475,0.9608273268567847,0.04951425885302414,0.7430272641805077,0.8570980883735506,0.8931369476653087,0.9154658361189304,0.8208128078817734,0.8275862068965517,0.15255541871921185,0.4110221674876847,0.6884236453201971,0.7641625615763546,0.5006023398659855,0.01195776618750795,0.04889115040495272,0.4990953807883841
#Liberate
Invalid IP Header Length,Max,0.9821564969799585,0.9910549043800123,0.9935225169648365,0.028204324661702335,0.8630475015422578,0.9494139420111043,0.9753238741517581,0.9649729977826447,0.8094211822660099,0.9402709359605911,0.086822660099617,0.41933497536945813,0.7607758620689655,0.8866995073891626,0.5010506676922309,0.008819663673549607,0.0460022847596703,0.49906030045818034
Invalid IP Header Length,Min,0.9320175447091422,0.6087762669962917,0.8680469715698393,0.09652146662421816,0.7021013597033374,0.8906056860321384,0.9347960444993819,0.8307950307426777,0.1434729064039409,0.2789408866995074,0.23676108374373983,0.05141625615763547,0.5932881773399015,0.749692118226601,0.5014776671129402,0.00975043849351582,0.04967751736710539,0.4982865570642928
Invalid IP Version,Min,0.9844175407738954,0.9919802590993214,0.9932140653917335,0.025383892196099475,0.8689080814312153,0.9540407156076496,0.9762492288710672,0.8833902522810552,0.1770320197044335,0.6865763546798029,0.1607142857141518,0.10098522167487685,0.7687807881773399,0.8987068965517241,0.5006157498902628,0.008954783869105382,0.04570747706027589,0.49987484469364246
Bad IP Length (Too Long),Max,0.9282937572533485,0.8050586057988895,0.919494139420111,0.08743340645513717,0.8337446020974707,0.9509561998766194,0.97347316471314,0.8418711438945377,0.13700738916256158,0.28663793103448276,0.18201970443379728,0.046182266009852216,0.7743226600985221,0.895935960591133,0.5002464941067195,0.008893365598398211,0.04552322224815438,0.5014387136881882
Bad IP Length (Too Long),Min,0.8580789062563553,0.18139678615574784,0.32014833127317677,0.17329990598428863,0.669344870210136,0.8878244746600742,0.9381953028430161,0.5967893846004514,0.04064039408866995,0.1062192118226601,0.4504310344811336,0.03879310344827586,0.43657635467980294,0.6924261083743842,0.5010142279431254,0.009888546687474967,0.04906984131368514,0.49901252641319205
Low TTL,Max,0.8974925815995055,0.49691548426896975,0.6098087600246761,0.14227514885653686,0.8257248611967921,0.9450956199876619,0.9713140037014188,0.5121190531801305,0.015701970443349755,0.06280788177339902,0.4381157635467915,0.040332512315270935,0.7373768472906403,0.8823891625615764,0.49952419094551404,0.008893365598398211,0.04485990492451695,0.5002096617939947
Low TTL,Min,0.8507917237874292,0.2988257107540173,0.434796044499382,0.211,0.6368974042027195,0.884734239802225,0.9366501854140915,0.3605637288729404,0.015086206896551725,0.0332512315270936,0.6382389162563911,0.03355911330049261,0.208435960591133,0.5153940886699507,0.5005638842793697,0.009888546687474967,0.048434543621473064,0.49898490477439467
RST w/ Low TTL #1,max,0.999370138279052,1.0,1.0,0.0012535255411165137,0.7821384425216317,0.9137824474660075,0.9483930778739185,0.8327892003263851,0.13577586206896552,0.26785714285714285,0.2312192118228757,0.05387931034482758,0.8346674876847291,0.9045566502463054,0.5008996551954673,0.009888546687474967,0.04886267902274642,0.49906776969077726
RST w/ Low TTL #1,min,0.999370138279052,1.0,1.0,0.0012535255411165137,0.7830655129789864,0.9208899876390606,0.9561186650185414,0.8327892003263851,0.13577586206896552,0.26785714285714285,0.2312192118228757,0.052647783251231525,0.8241995073891626,0.8947044334975369,0.5008173711965953,0.009888546687474967,0.04869694918999544,0.49911074480461715
RST w/ Low TTL #2,max,0.9989450009858536,1.0,1.0,0.007521153243800382,0.5349196538936959,0.8065512978986403,0.8986402966625463,0.8326693842667864,0.13454433497536947,0.2669334975369458,0.2310432793807178,0.05480295566502463,0.8315886699507389,0.8983990147783252,0.5007745766076783,0.009888546687474967,0.04850359771845263,0.49921196084264985
