Geneva_Strategy_1_min,0.49266368155957707,0.007817776819716894,0.03650211970970755,0.5043825418744616
Geneva_Strategy_20_max,0.37049277748006454,0.007507915954865456,0.02497198132813945,0.5967571713304685
Geneva_Strategy_20_min,0.456865064958404,0.011294517045145424,0.035276323950251896,0.5336191950643913
Geneva_Strategy_21_max,0.4698794177892575,0.012929088643709709,0.03969013524982394,0.5220262089502552
Geneva_Strategy_21_min,0.48988965611574486,0.013479838928113545,0.045098322468805865,0.5077011365095945
Geneva_Strategy_23_max,0.49637844196177733,0.009101555538582959,0.046920746454848644,0.5021462448222878
Geneva_Strategy_23_min,0.49868591340640855,0.009901559244089963,0.049206007041747504,0.5017976007317293
Geneva_Strategy_24_max,0.49011239699431985,0.009906127078356138,0.048854943410796596,0.508317176482211
Geneva_Strategy_24_min,0.49132969994903286,0.009913303871139124,0.04854017242628414,0.5134823453191498
Geneva_Strategy_25_max,0.502827854209593,0.010325989073662724,0.05084949270576935,0.49828900762445866
Geneva_Strategy_25_min,0.5027178805521455,0.010325989073662724,0.05069940565528006,0.49816893798403084
Geneva_Strategy_2_max,0.49508956048399466,0.009101555538582959,0.04660251024720589,0.5026265233845261
Geneva_Strategy_2_min,0.4980822297928703,0.009901559244089963,0.04880362147014443,0.5012143421711956
Geneva_Strategy_3_max,0.4947799598509365,0.009101555538582959,0.046487945212454494,0.5026565407930045
Geneva_Strategy_3_min,0.4979216986593763,0.009901559244089963,0.04868865416397212,0.504097376478163
Geneva_Strategy_4_max,0.49443444115023516,0.009101555538582959,0.046360650729397386,0.5070903027062633
Geneva_Strategy_4_min,0.497748265669018,0.009901559244089963,0.048616799597614425,0.5016167277427906
Geneva_Strategy_5_max,0.4942132409072524,0.009101555538582959,0.046322462384480255,0.5034416988489901
Geneva_Strategy_5_min,0.4976337907803728,0.009901559244089963,0.04854494503125674,0.5018610794270837
Geneva_Strategy_6_max,0.49391075258691663,0.009101555538582959,0.04625881514295171,0.5040479645612501
Geneva_Strategy_6_min,0.49752751206607354,0.009901559244089963,0.04850183229144212,0.5018310620148527
Geneva_Strategy_7_max,0.493622320001585,0.009101555538582959,0.04697166424807149,0.5040673590685272
Geneva_Strategy_7_min,0.4974128736853191,0.009901559244089963,0.0493928289142775,0.5030617758308579
Geneva_Strategy_8_max,0.4981215265751424,0.010449093848789788,0.05427254518690123,0.4959118885663724
Geneva_Strategy_8_min,0.5110288813192796,0.015479726629476684,0.08158854355333382,0.49407133714877843
Geneva_Strategy_9_max,0.5005016311660412,0.009101555538582959,0.0469843936963772,0.49945968661884405
Geneva_Strategy_9_min,0.5013907751773028,0.009901559244089963,0.049105410648846735,0.49918912076955724
Liberate_IP_InvalidHeaderLen_max,0.5010506676922309,0.008819663673549607,0.0460022847596703,0.49906030045818034
Liberate_IP_InvalidHeaderLen_min,0.5014776671129402,0.00975043849351582,0.04967751736710539,0.4982865570642928
Liberate_IP_InvalidVersion_max,0.5006157498902628,0.008954783869105382,0.04570747706027589,0.49987484469364246
Liberate_IP_InvalidVersion_min,0.5012340623832625,0.009888546687474967,0.04933224688220752,0.5020604693533335
Liberate_IP_LongerLength_max,0.5002464941067195,0.008893365598398211,0.04552322224815438,0.5014387136881882
Liberate_IP_LongerLength_min,0.5010142279431254,0.009888546687474967,0.04906984131368514,0.49901252641319205
Liberate_IP_LowTTLRSTa_max,0.5008996551954673,0.009888546687474967,0.04886267902274642,0.49906776969077726
Liberate_IP_LowTTLRSTa_min,0.5008173711965953,0.009888546687474967,0.04869694918999544,0.49911074480461715
