UNILABEL,Geneva_Strategy_1*max*,0.98944894664862,0.9986436080027128,0.9989827060020345,0.021167634003433237,0.8745337402509326,0.9518480840963038,0.9732112580535774
UNILABEL,Geneva_Strategy_1*min*,0.9802444446219625,0.9881315700237369,0.9898270600203459,0.02765448958684022,0.7799253984401492,0.91353001017294,0.9518480840963038
UNILABEL,Geneva_Strategy_10*max*,0.9979083012806966,0.9947611710323575,0.9947611710323575,0.00841645885428719,0.8838212634822804,0.9673343605546996,0.9821263482280431
UNILABEL,Geneva_Strategy_10*min*,0.9977314514176807,0.9944530046224962,0.9944530046224962,0.009039900249687928,0.5673343605546995,0.8446841294298921,0.9226502311248074
UNILABEL,Geneva_Strategy_11*max*,0.9979088776517873,0.9947611710323575,0.9947611710323575,0.008416458853367961,0.8924499229583975,0.9697996918335902,0.984899845916795
UNILABEL,Geneva_Strategy_11*min*,0.9977310671702869,0.9944530046224962,0.9944530046224962,0.0092449922958397,0.5830508474576271,0.8354391371340524,0.916486902927581
UNILABEL,Geneva_Strategy_12*max*,0.997810798504509,0.9947611710323575,0.9947611710323575,0.009244992295839818,0.8902927580893683,0.9685670261941448,0.9839753466872111
UNILABEL,Geneva_Strategy_12*min*,0.9975467244830912,0.9944530046224962,0.9944530046224962,0.011533665834534378,0.5429892141756548,0.8064714946070878,0.8912172573189522
UNILABEL,Geneva_Strategy_13*max*,0.9979977348616133,0.9947611710323575,0.9947611710323575,0.0067217801128022815,0.8838212634822804,0.9664098613251155,0.9827426810477657
UNILABEL,Geneva_Strategy_13*min*,0.9975467244830912,0.9944530046224962,0.9944530046224962,0.011533665834534378,0.5362095531587057,0.8077041602465331,0.8912172573189522
UNILABEL,Geneva_Strategy_14*max*,0.9976719891334838,0.9947611710323575,0.9947611710323575,0.011178966980485846,0.8779661016949153,0.9636363636363636,0.9818181818181818
UNILABEL,Geneva_Strategy_14*min*,0.9972095473949948,0.9944530046224962,0.9944530046224962,0.014378923281486837,0.5553158705701079,0.7975346687211095,0.8822804314329739
UNILABEL,Geneva_Strategy_15*max*,0.9973779438153461,0.9944530046224962,0.9947611710323575,0.014275213741467542,0.8733436055469954,0.9657935285053929,0.9818181818181818
UNILABEL,Geneva_Strategy_15*min*,0.9966882197433996,0.9941448382126348,0.9944530046224962,0.018489984591679488,0.5340523882896764,0.7691833590138675,0.8567026194144838
UNILABEL,Geneva_Strategy_16*max*,0.9979977348616133,0.9947611710323575,0.9947611710323575,0.0067217801128022815,0.8838212634822804,0.963020030816641,0.9827426810477657
UNILABEL,Geneva_Strategy_16*min*,0.9979065721674242,0.9944530046224962,0.9947611710323575,0.008459289668470479,0.678582434514638,0.9007704160246534,0.9494607087827427
UNILABEL,Geneva_Strategy_17*max*,0.9981696855703576,0.9947611710323575,0.9947611710323575,0.005855161787364796,0.9050847457627119,0.9651771956856703,0.9805855161787366
UNILABEL,Geneva_Strategy_17*min*,0.9980198290867591,0.9947611710323575,0.9947611710323575,0.0061633281970347505,0.8151001540832049,0.9204930662557781,0.9556240369799692
UNILABEL,Geneva_Strategy_18*max*,0.9981527786850285,0.9947611710323575,0.9947611710323575,0.006163328197017453,0.903235747303544,0.9633281972265023,0.9796610169491525
UNILABEL,Geneva_Strategy_18*min*,0.9980238636843946,0.9947611710323575,0.9947611710323575,0.006234413965142254,0.8061633281972265,0.9192604006163329,0.9503852080123266
UNILABEL,Geneva_Strategy_19*max*,0.9982205983500417,0.9947611710323575,0.9947611710323575,0.005546995377503845,0.9140215716486902,0.9722650231124808,0.9845916795069337
UNILABEL,Geneva_Strategy_19*min*,0.998044613043662,0.9947611710323575,0.9947611710323575,0.005855161787365262,0.800924499229584,0.9211093990755008,0.9562403697996918
UNILABEL,Geneva_Strategy_2*max*,0.9830536672076721,0.9983045100033909,0.9983045100033909,0.03072721065226133,0.8623262122753476,0.9518480840963038,0.9711766700576466
UNILABEL,Geneva_Strategy_2*min*,0.9665229581154349,0.9681247880637505,0.9715157680569685,0.04677364288221214,0.7639877924720244,0.9111563241776873,0.9548999660902001
UNILABEL,Geneva_Strategy_20*max*,0.9988825490621271,0.9947204968944099,0.9947204968944099,0.007763975155279499,0.9071428571428571,0.9624223602484472,0.9813664596273292
UNILABEL,Geneva_Strategy_20*min*,0.9988840011771811,0.9947204968944099,0.9947204968944099,0.007763975155734448,0.8990683229813664,0.9593167701863354,0.9748447204968944
UNILABEL,Geneva_Strategy_21*max*,0.9562523358381234,0.8812997347480106,0.9615384615384616,0.07774009282399143,0.8862732095490716,0.9433023872679045,0.9565649867374005
UNILABEL,Geneva_Strategy_21*min*,0.9562523358381234,0.8812997347480106,0.9615384615384616,0.07774009282399143,0.8919098143236074,0.9462864721485411,0.9618700265251989
UNILABEL,Geneva_Strategy_23*max*,0.9965399037535914,1.0,1.0,0.010383659142982506,0.8518141742963716,0.9525262800949474,0.9749067480501865
UNILABEL,Geneva_Strategy_23*min*,0.9907237189499285,0.9996609020006781,1.0,0.02116763400481623,0.7056629365886741,0.901322482197355,0.949813496100373
UNILABEL,Geneva_Strategy_24*max*,0.9872007529605222,1.0,1.0,0.01821561338331843,0.7209894507093488,0.8799563477628228,0.9316114950891233
UNILABEL,Geneva_Strategy_24*min*,0.9871628799514982,1.0,1.0,0.018215613383505018,0.7142337095012741,0.8846013833272661,0.9279213687659265
UNILABEL,Geneva_Strategy_25*max*,0.982010984677658,0.9928303175145101,0.9938545578695801,0.03760425303614105,0.8289518607033117,0.9426425401160806,0.9699556162512804
